user_id_new	wm_poi_id_new	order_price_interval
6204	765	[29,36)
6205	692	<29
6205	692	[29,36)
6205	692	[36,49)
6205	132	[36,49)
6205	2119	<29
6205	2119	<29
6206	611	>=65
6206	7	<29
6206	444	[49,65)
6206	636	>=65
6207	113	<29
6207	441	<29
6207	441	<29
6207	441	<29
6207	441	<29
6208	9	>=65
6208	333	[36,49)
6208	87	[29,36)
6208	87	[29,36)
6208	2101	>=65
6208	776	[36,49)
6208	1058	>=65
6208	734	>=65
6209	282	<29
6209	734	>=65
6210	182	>=65
6211	934	[36,49)
6211	93	[49,65)
6212	327	[29,36)
6213	471	<29
6213	662	>=65
6214	204	<29
6214	252	[36,49)
6215	339	>=65
6215	111	>=65
6215	204	<29
6215	59	>=65
6216	43	[29,36)
6216	715	<29
6217	268	<29
6217	400	<29
6217	262	<29
6218	972	<29
6218	87	[29,36)
6218	1802	>=65
6218	136	[29,36)
6218	692	<29
6218	352	<29
6218	1621	[29,36)
6219	1294	[29,36)
6220	1785	<29
6220	245	[29,36)
6220	132	<29
6220	35	<29
6221	1262	>=65
6221	2178	>=65
6221	1262	>=65
6222	1790	[36,49)
6223	608	<29
6224	57	<29
6225	399	<29
6225	1169	<29
6225	951	<29
6225	1169	<29
6225	1161	<29
6226	948	>=65
6226	152	<29
6226	119	[49,65)
6227	765	[29,36)
6228	155	<29
6228	333	<29
6228	1418	[36,49)
6228	155	<29
6228	85	[36,49)
6228	26	<29
6228	137	[49,65)
6228	85	[49,65)
6228	483	[29,36)
6229	1060	>=65
6230	601	[49,65)
6230	474	>=65
6230	814	[36,49)
6230	391	>=65
6231	25	<29
6231	1305	[36,49)
6231	89	[29,36)
6232	371	[36,49)
6232	75	[49,65)
6232	2202	>=65
6233	406	[36,49)
6234	233	[49,65)
6234	834	>=65
6234	109	[36,49)
6235	750	[36,49)
6235	111	[49,65)
6235	1331	[36,49)
6236	961	<29
6237	330	<29
6237	382	<29
6237	123	<29
6238	352	[29,36)
6238	510	[29,36)
6238	2090	>=65
6238	2090	>=65
6238	1665	[29,36)
6238	1133	>=65
6238	142	[36,49)
6238	792	<29
6238	510	[49,65)
6239	49	[36,49)
6240	71	>=65
6240	71	[49,65)
6240	1829	>=65
6241	136	>=65
6242	262	<29
6242	14	<29
6242	7	<29
6242	770	<29
6242	2304	<29
6243	634	<29
6244	1337	[36,49)
6244	345	[36,49)
6244	1420	[36,49)
6244	155	[29,36)
6245	611	[29,36)
6245	1247	<29
6246	789	[29,36)
6246	1720	<29
6247	209	>=65
6247	1858	>=65
6247	2153	<29
6247	314	<29
6247	157	>=65
6248	150	>=65
6249	227	>=65
6249	797	[49,65)
6249	776	[36,49)
6249	797	[49,65)
6249	818	[49,65)
6249	797	[49,65)
6249	754	>=65
6250	32	>=65
6250	8	[49,65)
6251	133	<29
6252	330	<29
6252	1843	[29,36)
6253	210	<29
6254	444	[49,65)
6254	736	[36,49)
6254	168	>=65
6254	160	[36,49)
6254	397	[29,36)
6254	471	[36,49)
6255	125	<29
6255	125	<29
6255	137	<29
6255	397	<29
6256	66	<29
6256	1806	[36,49)
6257	456	>=65
6258	1653	[29,36)
6258	130	[29,36)
6259	699	<29
6260	760	[36,49)
6260	23	<29
6261	26	<29
6262	1390	<29
6262	1225	>=65
6263	457	>=65
6264	342	<29
6264	551	<29
6264	1220	[29,36)
6265	289	<29
6265	35	<29
6266	606	<29
6266	1527	<29
6266	631	<29
6266	213	>=65
6266	211	<29
6266	501	[36,49)
6267	4	>=65
6267	1214	[36,49)
6267	224	[49,65)
6267	772	[36,49)
6267	111	[36,49)
6267	89	[36,49)
6267	224	>=65
6268	462	[36,49)
6268	146	[49,65)
6268	474	>=65
6268	63	[29,36)
6268	462	[36,49)
6269	728	[29,36)
6269	926	[29,36)
6269	2152	[49,65)
6269	2227	[49,65)
6269	2355	[36,49)
6269	66	[36,49)
6269	924	[29,36)
6269	583	<29
6269	938	<29
6269	583	<29
6269	1168	<29
6269	583	<29
6269	346	[49,65)
6270	930	[29,36)
6270	152	<29
6270	1557	>=65
6270	152	>=65
6271	190	[29,36)
6271	1335	[29,36)
6271	127	<29
6272	1436	<29
6272	3	<29
6273	470	<29
6274	84	<29
6274	474	[36,49)
6274	84	<29
6274	58	<29
6275	431	>=65
6275	111	[49,65)
6276	429	<29
6276	543	<29
6277	814	<29
6277	28	<29
6277	593	<29
6277	340	<29
6277	58	<29
6278	559	>=65
6280	285	<29
6280	382	<29
6280	460	[36,49)
6281	17	>=65
6281	564	[29,36)
6281	339	[36,49)
6281	610	>=65
6281	472	[36,49)
6281	69	>=65
6282	715	[49,65)
6282	573	[36,49)
6283	308	<29
6283	1083	<29
6283	1548	<29
6284	168	<29
6284	292	<29
6284	235	<29
6285	448	[49,65)
6285	920	>=65
6286	76	<29
6286	425	<29
6286	555	<29
6287	51	<29
6287	51	<29
6287	225	<29
6288	1106	>=65
6288	715	>=65
6288	504	[36,49)
6288	384	>=65
6288	384	>=65
6288	40	[49,65)
6288	504	>=65
6288	605	>=65
6289	526	<29
6289	510	[36,49)
6289	40	>=65
6289	526	[29,36)
6289	2399	[49,65)
6289	758	<29
6289	1174	>=65
6289	305	[49,65)
6289	663	<29
6290	287	<29
6291	342	[29,36)
6291	1010	[29,36)
6292	65	>=65
6292	16	<29
6292	721	>=65
6293	330	<29
6293	397	<29
6293	8	<29
6294	133	<29
6295	1276	[49,65)
6295	1678	[36,49)
6295	124	[49,65)
6295	1402	>=65
6295	17	[36,49)
6295	134	<29
6295	17	[36,49)
6296	29	>=65
6296	62	>=65
6296	1198	>=65
6297	234	<29
6297	234	<29
6297	619	[36,49)
6297	234	<29
6298	602	<29
6298	43	<29
6299	599	<29
6299	143	<29
6300	232	<29
6300	115	[36,49)
6301	366	<29
6301	221	<29
6301	363	[36,49)
6302	28	<29
6302	1801	<29
6302	121	<29
6303	274	<29
6303	7	[29,36)
6303	337	<29
6303	184	<29
6304	596	[36,49)
6304	336	[36,49)
6304	722	[36,49)
6304	219	[29,36)
6304	596	[49,65)
6305	183	<29
6305	2334	<29
6306	1527	<29
6307	113	>=65
6308	82	[49,65)
6308	215	>=65
6308	179	>=65
6309	969	<29
6309	459	[29,36)
6310	313	[29,36)
6310	2137	[29,36)
6311	517	[29,36)
6312	23	[36,49)
6312	23	[29,36)
6312	23	[36,49)
6312	23	[29,36)
6313	442	>=65
6313	355	>=65
6313	595	>=65
6313	595	>=65
6314	503	>=65
6314	1812	>=65
6314	1531	>=65
6314	1778	[36,49)
6314	139	>=65
6315	709	>=65
6315	611	<29
6315	2142	[29,36)
6315	1627	<29
6315	17	<29
6315	1171	>=65
6315	40	[36,49)
6316	433	<29
6316	51	<29
6316	51	<29
6318	835	[29,36)
6318	285	[29,36)
6319	228	[36,49)
6320	112	<29
6321	433	<29
6322	291	<29
6322	913	[29,36)
6323	172	[29,36)
6324	261	<29
6324	390	>=65
6324	518	>=65
6324	442	>=65
6324	426	[36,49)
6324	1048	[36,49)
6324	1167	[36,49)
6325	194	<29
6326	484	<29
6326	256	[36,49)
6327	57	[49,65)
6328	4	>=65
6328	275	<29
6328	275	<29
6329	526	[36,49)
6329	144	>=65
6329	636	[49,65)
6329	800	<29
6329	490	>=65
6329	636	>=65
6329	380	>=65
6329	162	[36,49)
6329	991	[36,49)
6329	862	[36,49)
6329	800	[36,49)
6329	801	[36,49)
6329	1533	[29,36)
6329	636	[49,65)
6330	67	[29,36)
6331	93	>=65
6331	515	>=65
6332	238	>=65
6332	238	>=65
6332	1790	[36,49)
6332	1310	>=65
6332	146	<29
6332	574	[49,65)
6332	7	<29
6332	78	<29
6332	2088	>=65
6333	636	[29,36)
6334	593	>=65
6334	397	<29
6334	84	[36,49)
6334	84	>=65
6335	935	>=65
6335	1073	>=65
6335	2140	[49,65)
6335	188	>=65
6335	406	>=65
6336	487	[29,36)
6336	208	[49,65)
6336	462	[49,65)
6336	447	>=65
6337	151	>=65
6337	459	<29
6337	184	<29
6337	802	<29
6338	968	>=65
6339	256	[36,49)
6340	1165	>=65
6340	710	[36,49)
6340	611	[49,65)
6340	305	[49,65)
6340	1599	[36,49)
6340	119	[36,49)
6340	920	>=65
6341	136	[36,49)
6341	136	<29
6341	136	[36,49)
6341	1420	[36,49)
6342	575	<29
6343	35	<29
6344	1420	<29
6345	2	[29,36)
6347	172	<29
6348	287	<29
6348	804	<29
6349	355	[49,65)
6349	387	[36,49)
6349	388	[49,65)
6349	283	[49,65)
6349	316	<29
6349	355	>=65
6349	355	>=65
6349	448	>=65
6350	189	<29
6351	908	>=65
6351	21	<29
6351	1193	[29,36)
6351	1219	>=65
6351	691	>=65
6351	104	[36,49)
6351	691	[36,49)
6352	725	<29
6352	14	[36,49)
6353	48	<29
6354	979	[49,65)
6354	172	[49,65)
6354	172	<29
6354	172	<29
6354	172	<29
6354	40	[49,65)
6355	1248	[36,49)
6355	2277	<29
6355	940	[49,65)
6355	221	<29
6355	2490	[49,65)
6356	1531	>=65
6356	721	>=65
6356	11	[49,65)
6356	128	>=65
6356	1955	[49,65)
6356	40	>=65
6356	1423	>=65
6356	12	>=65
6357	158	<29
6357	1668	[29,36)
6357	1667	>=65
6357	224	>=65
6357	344	<29
6357	63	[36,49)
6357	1667	>=65
6358	262	<29
6358	56	[29,36)
6358	57	[36,49)
6359	342	<29
6359	263	<29
6359	263	<29
6359	263	[29,36)
6359	48	<29
6359	35	<29
6359	37	[49,65)
6359	132	[36,49)
6359	224	[36,49)
6360	174	[36,49)
6360	696	<29
6361	319	>=65
6361	1732	>=65
6361	411	>=65
6361	130	[36,49)
6362	1783	>=65
6362	1742	>=65
6362	40	[36,49)
6362	1183	>=65
6362	1715	>=65
6363	78	[29,36)
6364	333	[29,36)
6365	499	<29
6365	659	<29
6365	499	<29
6365	454	<29
6365	499	<29
6365	454	<29
6365	302	<29
6365	454	<29
6365	302	<29
6366	591	<29
6367	1418	[36,49)
6368	110	<29
6368	382	<29
6368	607	<29
6368	467	<29
6368	10	<29
6368	10	<29
6368	2601	<29
6369	130	[36,49)
6370	371	>=65
6370	454	[29,36)
6371	219	<29
6371	76	<29
6371	152	[36,49)
6372	36	<29
6372	631	<29
6373	346	[29,36)
6373	389	<29
6373	1783	[29,36)
6374	178	<29
6374	455	<29
6374	455	<29
6374	289	<29
6374	159	[29,36)
6374	379	[29,36)
6374	53	[29,36)
6375	1697	[29,36)
6375	7	<29
6376	365	[36,49)
6377	1793	[36,49)
6377	137	[29,36)
6377	1436	<29
6377	654	[49,65)
6377	233	<29
6378	108	<29
6378	969	<29
6379	1010	[36,49)
6379	56	[29,36)
6380	4	[49,65)
6380	471	[36,49)
6381	397	<29
6382	596	[29,36)
6382	213	>=65
6382	146	[49,65)
6382	261	<29
6383	510	[49,65)
6383	179	<29
6383	1662	[29,36)
6384	912	[49,65)
6384	2174	[49,65)
6384	2351	[36,49)
6384	357	>=65
6385	1802	[36,49)
6385	179	[36,49)
6385	40	[29,36)
6385	505	<29
6386	721	>=65
6387	484	>=65
6388	1258	[29,36)
6388	256	[36,49)
6388	1258	[29,36)
6388	986	[36,49)
6388	1147	[36,49)
6388	1163	[36,49)
6388	757	[36,49)
6388	256	[36,49)
6389	925	[36,49)
6390	142	[36,49)
6390	138	[29,36)
6391	132	<29
6391	132	<29
6391	81	<29
6391	132	<29
6392	1225	>=65
6392	162	>=65
6392	143	[29,36)
6392	413	<29
6393	1794	>=65
6394	1730	>=65
6394	582	<29
6394	431	[49,65)
6394	582	[29,36)
6394	134	<29
6395	71	<29
6396	398	[36,49)
6396	273	[49,65)
6397	715	[29,36)
6397	715	[29,36)
6397	1631	>=65
6397	810	>=65
6397	810	[49,65)
6398	1713	<29
6398	648	<29
6398	1713	<29
6398	1002	<29
6399	54	[29,36)
6399	136	>=65
6399	59	<29
6399	102	[36,49)
6399	40	>=65
6400	166	>=65
6400	87	[36,49)
6401	536	<29
6401	85	<29
6401	28	<29
6401	2262	<29
6402	355	>=65
6402	57	<29
6403	2104	[49,65)
6403	345	[49,65)
6403	448	[49,65)
6404	137	>=65
6404	2138	[36,49)
6404	285	[29,36)
6404	601	>=65
6404	1408	[36,49)
6404	2334	[29,36)
6405	1795	[49,65)
6405	164	[36,49)
6405	1331	>=65
6405	372	>=65
6405	1777	>=65
6405	449	<29
6405	1795	[49,65)
6405	424	<29
6405	35	<29
6405	132	<29
6405	511	[36,49)
6405	85	[29,36)
6406	120	[36,49)
6406	184	<29
6408	1517	[29,36)
6408	57	<29
6408	21	<29
6409	17	[29,36)
6409	1511	>=65
6410	1420	[36,49)
6410	441	[29,36)
6410	172	[29,36)
6410	485	[29,36)
6412	136	[36,49)
6412	136	[49,65)
6412	200	<29
6412	972	[36,49)
6412	972	[36,49)
6412	972	<29
6412	972	[36,49)
6413	1796	[29,36)
6413	413	<29
6414	1149	>=65
6414	1323	>=65
6414	639	[36,49)
6414	409	<29
6414	272	[49,65)
6414	639	[49,65)
6415	1799	[29,36)
6415	803	[29,36)
6415	640	<29
6415	2445	[36,49)
6415	2445	[36,49)
6415	1799	<29
6415	2507	<29
6416	71	<29
6416	71	<29
6416	71	<29
6416	71	<29
6416	71	<29
6417	97	>=65
6418	1529	<29
6419	162	>=65
6419	162	>=65
6419	1042	>=65
6419	2299	[49,65)
6419	84	>=65
6419	425	[49,65)
6420	1301	>=65
6421	11	<29
6421	48	<29
6421	19	<29
6421	2391	[29,36)
6422	882	<29
6422	207	<29
6423	274	[29,36)
6425	345	[36,49)
6426	1061	<29
6426	152	<29
6427	70	[29,36)
6427	158	<29
6427	158	[36,49)
6427	70	<29
6428	1438	<29
6428	143	<29
6429	1056	[29,36)
6429	17	<29
6429	1667	[36,49)
6429	564	[29,36)
6429	185	<29
6429	17	[29,36)
6430	472	[36,49)
6431	436	<29
6431	85	<29
6431	102	[29,36)
6432	835	[36,49)
6433	603	<29
6434	131	<29
6435	1294	[49,65)
6435	1789	[49,65)
6436	1080	<29
6436	52	[36,49)
6436	291	[29,36)
6436	2236	<29
6437	274	[29,36)
6437	460	[49,65)
6438	1379	>=65
6438	433	>=65
6439	208	[36,49)
6440	48	<29
6440	1820	[29,36)
6440	48	<29
6440	21	<29
6441	110	<29
6441	235	<29
6441	800	[36,49)
6441	363	[36,49)
6442	146	[49,65)
6443	147	[36,49)
6444	142	[29,36)
6445	1196	<29
6446	2	[36,49)
6447	434	[29,36)
6448	1759	[29,36)
6449	712	<29
6449	77	[36,49)
6449	167	>=65
6449	50	>=65
6449	17	[36,49)
6449	1436	<29
6450	288	<29
6450	93	[49,65)
6450	1802	>=65
6451	309	>=65
6452	35	>=65
6452	155	[36,49)
6453	250	[29,36)
6453	182	<29
6454	358	[36,49)
6454	198	<29
6454	35	[29,36)
6454	2	>=65
6455	134	[49,65)
6455	969	[29,36)
6455	1262	>=65
6455	134	[36,49)
6455	134	[36,49)
6456	522	[49,65)
6456	627	[36,49)
6456	2334	[29,36)
6456	1671	[36,49)
6456	627	<29
6457	1415	>=65
6457	327	>=65
6458	113	>=65
6460	804	[29,36)
6460	393	<29
6461	161	[29,36)
6462	334	<29
6462	796	>=65
6463	1420	<29
6463	119	>=65
6463	430	[36,49)
6464	1127	[29,36)
6464	539	<29
6465	258	>=65
6465	145	[49,65)
6465	85	[36,49)
6465	70	>=65
6465	85	[49,65)
6465	35	[49,65)
6465	1277	<29
6465	329	>=65
6465	26	[36,49)
6465	219	[36,49)
6465	1609	>=65
6465	1186	[49,65)
6465	498	>=65
6465	258	>=65
6466	575	<29
6466	575	<29
6467	127	[29,36)
6468	558	<29
6468	1017	[29,36)
6468	485	<29
6468	257	<29
6468	342	<29
6469	680	<29
6469	1457	[49,65)
6469	2297	<29
6470	305	[29,36)
6470	501	[36,49)
6471	515	[49,65)
6471	706	<29
6471	99	<29
6471	99	[29,36)
6471	652	[29,36)
6472	368	>=65
6472	301	<29
6472	301	<29
6472	58	[49,65)
6474	213	[49,65)
6475	19	[36,49)
6476	750	[49,65)
6476	388	>=65
6477	1175	[49,65)
6477	1685	[36,49)
6478	1719	>=65
6478	39	>=65
6478	23	[36,49)
6479	146	[49,65)
6479	442	[36,49)
6479	1093	[49,65)
6479	491	[49,65)
6480	11	[49,65)
6480	1443	>=65
6480	800	>=65
6480	691	>=65
6480	1443	>=65
6481	7	<29
6481	1041	<29
6481	7	<29
6482	153	[29,36)
6483	240	<29
6484	1328	<29
6484	1807	>=65
6484	1	[36,49)
6484	605	[49,65)
6484	1443	>=65
6484	2114	>=65
6485	823	<29
6485	368	<29
6485	709	[36,49)
6485	137	<29
6485	95	<29
6485	823	[29,36)
6485	823	[29,36)
6486	124	>=65
6486	665	[49,65)
6486	185	[36,49)
6487	72	<29
6488	256	[29,36)
6488	120	[29,36)
6489	426	[36,49)
6489	4	>=65
6489	6	>=65
6490	263	[29,36)
6490	61	[29,36)
6490	564	>=65
6490	130	[36,49)
6490	14	<29
6490	105	<29
6491	1058	>=65
6491	2	>=65
6491	156	>=65
6491	579	>=65
6491	661	>=65
6491	811	[29,36)
6491	1254	[49,65)
6492	536	[29,36)
6492	28	<29
6492	282	<29
6492	1017	<29
6492	382	<29
6492	559	[29,36)
6493	1187	[29,36)
6493	288	[49,65)
6493	2297	<29
6494	365	[29,36)
6495	87	<29
6496	215	>=65
6496	1827	>=65
6496	1	<29
6496	337	[36,49)
6496	961	[29,36)
6496	337	[49,65)
6497	30	[29,36)
6498	311	<29
6498	21	<29
6498	21	<29
6498	28	<29
6499	142	[36,49)
6499	737	[36,49)
6500	318	[36,49)
6501	431	>=65
6501	431	>=65
6501	232	[29,36)
6502	1228	<29
6503	256	[29,36)
6504	88	[49,65)
6504	340	>=65
6505	1434	>=65
6505	854	>=65
6505	1507	<29
6505	854	>=65
6505	23	<29
6505	171	[36,49)
6506	252	<29
6507	501	>=65
6508	442	[29,36)
6508	207	[29,36)
6508	127	[29,36)
6508	59	<29
6508	575	<29
6508	30	[36,49)
6509	686	<29
6510	35	[49,65)
6510	40	[36,49)
6511	459	<29
6511	1041	<29
6511	434	<29
6511	183	<29
6511	0	<29
6512	495	[29,36)
6512	1745	<29
6512	261	<29
6512	1287	[36,49)
6512	136	<29
6513	312	[49,65)
6513	1514	[36,49)
6513	1282	>=65
6515	410	>=65
6515	390	[36,49)
6515	782	>=65
6515	58	[49,65)
6516	1742	>=65
6516	172	[49,65)
6516	210	<29
6516	1160	>=65
6516	1122	>=65
6516	1139	[49,65)
6516	810	<29
6517	1713	<29
6517	328	<29
6517	226	<29
6517	154	<29
6518	364	[29,36)
6518	1276	[49,65)
6519	381	[36,49)
6519	1174	>=65
6519	9	>=65
6520	1289	[36,49)
6520	1609	<29
6520	366	[29,36)
6520	1289	[36,49)
6520	1289	[36,49)
6520	809	[29,36)
6520	1289	[36,49)
6521	611	<29
6523	1805	>=65
6524	552	<29
6525	1169	<29
6525	87	<29
6526	136	[29,36)
6526	136	<29
6526	188	<29
6526	210	<29
6526	462	>=65
6526	2172	<29
6527	439	>=65
6527	2	[49,65)
6527	636	>=65
6527	1106	>=65
6527	579	>=65
6528	977	<29
6528	1247	[29,36)
6528	182	<29
6529	232	[29,36)
6529	232	[29,36)
6529	197	>=65
6529	953	[36,49)
6529	40	[29,36)
6529	802	<29
6529	961	<29
6529	64	<29
6529	336	<29
6530	263	[49,65)
6530	454	[29,36)
6531	265	[36,49)
6532	705	[36,49)
6532	705	>=65
6533	510	>=65
6533	539	>=65
6533	966	>=65
6533	390	>=65
6533	9	>=65
6534	416	<29
6534	23	<29
6535	512	<29
6535	56	[29,36)
6536	455	<29
6536	196	<29
6536	196	<29
6536	1420	<29
6536	1420	<29
6537	14	[29,36)
6537	1828	[49,65)
6537	1282	>=65
6537	1503	>=65
6537	1503	>=65
6538	450	<29
6538	450	<29
6539	487	[49,65)
6540	224	[36,49)
6540	2292	>=65
6540	224	[49,65)
6540	368	[29,36)
6540	619	<29
6541	162	[49,65)
6541	153	[49,65)
6541	686	<29
6541	472	[49,65)
6541	686	[29,36)
6542	920	[29,36)
6543	265	<29
6543	2146	[49,65)
6543	1030	[36,49)
6543	698	[36,49)
6543	2350	[29,36)
6544	219	<29
6545	152	[36,49)
6545	40	[36,49)
6545	1731	[49,65)
6545	172	<29
6545	1802	[49,65)
6545	318	<29
6546	301	[36,49)
6546	744	[49,65)
6546	39	>=65
6546	208	>=65
6546	158	[49,65)
6546	393	[49,65)
6546	213	>=65
6547	947	>=65
6547	611	>=65
6547	947	[49,65)
6547	1794	>=65
6548	208	>=65
6548	464	>=65
6548	505	[49,65)
6549	238	>=65
6549	1099	>=65
6549	110	<29
6549	244	>=65
6549	244	[49,65)
6549	50	>=65
6549	50	>=65
6549	69	>=65
6549	220	>=65
6549	854	>=65
6550	175	[29,36)
6551	1291	>=65
6551	1291	>=65
6551	39	[49,65)
6551	1291	>=65
6552	29	[49,65)
6552	268	[29,36)
6552	85	<29
6553	1631	>=65
6553	1414	<29
6553	1631	>=65
6553	1631	[49,65)
6554	379	<29
6554	379	<29
6554	379	<29
6554	56	<29
6554	379	<29
6554	274	<29
6554	846	<29
6555	26	[29,36)
6555	279	>=65
6555	460	>=65
6555	321	[49,65)
6555	662	>=65
6555	1719	>=65
6555	180	>=65
6555	389	[49,65)
6555	60	<29
6555	765	>=65
6555	662	>=65
6555	600	[36,49)
6555	17	[29,36)
6555	1047	[36,49)
6555	17	[29,36)
6555	355	[36,49)
6555	355	>=65
6555	102	[36,49)
6556	183	<29
6556	563	<29
6556	183	[29,36)
6556	183	[29,36)
6557	22	[29,36)
6557	473	>=65
6558	1170	[29,36)
6558	239	<29
6559	715	[49,65)
6559	571	>=65
6560	917	>=65
6560	164	>=65
6560	259	>=65
6560	1482	>=65
6560	1671	[49,65)
6560	2	>=65
6561	228	>=65
6561	521	[49,65)
6562	1266	[36,49)
6562	1731	[36,49)
6563	44	>=65
6564	765	>=65
6564	678	>=65
6565	674	>=65
6565	1724	>=65
6565	947	>=65
6565	598	>=65
6565	947	>=65
6566	168	>=65
6567	22	<29
6567	85	<29
6568	1811	[29,36)
6568	407	[36,49)
6568	2504	<29
6569	261	<29
6569	32	[49,65)
6569	127	[36,49)
6570	462	[29,36)
6570	18	[29,36)
6570	368	[36,49)
6570	232	[29,36)
6571	1666	[36,49)
6572	592	<29
6572	26	<29
6573	77	[49,65)
6574	555	<29
6574	294	<29
6574	53	<29
6574	555	<29
6575	366	<29
6575	727	<29
6576	1061	>=65
6577	216	>=65
6578	1198	>=65
6578	526	[36,49)
6579	547	[49,65)
6579	390	>=65
6579	722	>=65
6579	158	>=65
6580	77	[49,65)
6580	773	<29
6580	77	[49,65)
6580	36	<29
6581	680	[36,49)
6581	680	[36,49)
6581	680	[36,49)
6582	40	[49,65)
6582	40	>=65
6583	120	[29,36)
6584	318	<29
6585	11	<29
6585	921	<29
6586	1438	[29,36)
6586	1438	[29,36)
6586	928	>=65
6587	617	>=65
6588	255	[29,36)
6589	1745	[36,49)
6590	72	<29
6591	346	<29
6592	369	[29,36)
6592	920	>=65
6592	630	>=65
6593	384	[29,36)
6593	384	[29,36)
6593	384	[36,49)
6593	384	[36,49)
6594	1703	<29
6594	415	<29
6594	1164	<29
6594	800	[29,36)
6595	233	<29
6595	127	[29,36)
6595	233	<29
6596	61	[36,49)
6596	61	[36,49)
6596	1731	<29
6597	7	<29
6597	35	<29
6597	398	<29
6597	552	[29,36)
6597	144	>=65
6598	36	<29
6598	95	<29
6598	434	<29
6598	36	<29
6598	133	<29
6598	123	<29
6598	257	<29
6599	244	>=65
6600	571	<29
6600	757	<29
6601	315	[36,49)
6601	130	>=65
6601	219	<29
6602	365	>=65
6602	800	[49,65)
6604	1	[36,49)
6604	56	[36,49)
6605	107	[29,36)
6605	1149	>=65
6605	107	[29,36)
6605	275	<29
6606	314	<29
6607	85	<29
6607	520	<29
6607	85	<29
6607	442	[29,36)
6607	85	<29
6608	487	<29
6608	1174	<29
6608	1052	<29
6608	154	[29,36)
6608	1711	[36,49)
6609	97	[36,49)
6609	373	[49,65)
6609	372	>=65
6610	929	<29
6610	1109	<29
6610	1109	<29
6610	366	<29
6611	170	<29
6611	58	<29
6611	408	<29
6612	1294	>=65
6612	1020	[36,49)
6612	1294	>=65
6613	713	[36,49)
6613	115	[29,36)
6613	115	[29,36)
6613	928	[49,65)
6614	575	<29
6615	549	[49,65)
6615	2179	[49,65)
6616	63	[29,36)
6617	63	[29,36)
6618	343	>=65
6618	1133	>=65
6619	773	<29
6619	508	<29
6619	187	<29
6620	1251	>=65
6620	1251	>=65
6620	746	[36,49)
6621	388	[36,49)
6621	388	>=65
6623	408	<29
6623	10	<29
6624	103	[36,49)
6625	534	<29
6625	904	>=65
6625	227	<29
6626	425	[36,49)
6626	146	[49,65)
6626	762	>=65
6627	602	<29
6628	510	[49,65)
6628	252	[29,36)
6628	252	<29
6628	1061	<29
6628	862	>=65
6628	510	[49,65)
6628	252	[36,49)
6629	558	<29
6630	168	[49,65)
6631	214	[36,49)
6631	1307	[36,49)
6632	1745	[29,36)
6632	27	[49,65)
6633	36	<29
6633	168	<29
6633	289	<29
6633	781	<29
6633	781	<29
6633	168	<29
6633	106	<29
6634	495	>=65
6634	29	[49,65)
6634	324	[49,65)
6635	511	<29
6635	983	<29
6635	204	<29
6635	401	[29,36)
6636	457	>=65
6636	927	[29,36)
6636	615	>=65
6636	700	>=65
6636	490	>=65
6636	371	>=65
6637	601	>=65
6638	161	<29
6638	511	<29
6638	26	<29
6638	652	<29
6638	652	[29,36)
6638	585	<29
6639	207	[29,36)
6639	153	[36,49)
6639	121	[49,65)
6641	34	<29
6641	454	[36,49)
6641	34	[29,36)
6641	823	[29,36)
6641	823	[29,36)
6641	6	>=65
6642	353	[36,49)
6642	141	<29
6643	71	[29,36)
6643	30	>=65
6643	288	>=65
6644	647	<29
6644	127	<29
6645	1813	>=65
6645	140	>=65
6646	1070	[29,36)
6646	574	[49,65)
6647	263	[29,36)
6647	263	<29
6648	803	<29
6648	338	<29
6649	56	<29
6649	233	<29
6649	226	<29
6649	226	<29
6650	371	>=65
6651	141	<29
6651	289	<29
6652	337	[36,49)
6653	221	[49,65)
6653	1059	>=65
6654	434	<29
6654	1228	<29
6655	15	>=65
6655	144	>=65
6655	7	>=65
6655	426	[29,36)
6655	154	[36,49)
6656	947	<29
6656	947	<29
6656	305	[29,36)
6656	947	<29
6656	279	<29
6656	947	<29
6656	972	[36,49)
6657	17	>=65
6657	1777	>=65
6657	1777	>=65
6657	590	[49,65)
6657	55	[29,36)
6657	17	>=65
6657	328	[36,49)
6657	557	[29,36)
6657	1333	>=65
6658	338	<29
6659	18	[29,36)
6660	1778	>=65
6661	1534	<29
6662	330	<29
6662	330	<29
6662	330	<29
6663	366	<29
6664	35	<29
6664	2030	[36,49)
6664	465	>=65
6664	452	<29
6665	274	<29
6666	594	[29,36)
6667	104	<29
6667	141	[36,49)
6667	141	[36,49)
6667	454	<29
6668	362	[36,49)
6669	26	<29
6669	447	[29,36)
6669	219	[29,36)
6669	585	<29
6670	352	<29
6670	1280	[29,36)
6671	520	<29
6671	470	<29
6671	648	<29
6671	470	<29
6672	208	>=65
6672	50	[49,65)
6672	710	[49,65)
6672	953	>=65
6673	1276	[36,49)
6673	220	>=65
6673	1276	>=65
6673	590	>=65
6673	854	>=65
6674	663	<29
6674	151	>=65
6675	141	<29
6676	23	[36,49)
6676	2626	>=65
6677	412	>=65
6677	9	[49,65)
6677	412	>=65
6677	59	[36,49)
6678	288	[29,36)
6678	1824	<29
6678	31	[29,36)
6678	928	[36,49)
6678	333	<29
6679	21	<29
6680	1174	[36,49)
6680	2160	>=65
6680	715	>=65
6680	1174	>=65
6680	1174	>=65
6680	1174	[49,65)
6681	1181	[36,49)
6681	40	>=65
6682	934	[36,49)
